Date,Buy,Transfer,Sell
2025-01-01,25221.0,25251.0,25551.0
2025-01-02,25229.0,25259.0,25559.0
2025-01-03,25220.0,25250.0,25550.0
2025-01-04,25220.0,25250.0,25550.0
2025-01-05,25220.0,25250.0,25550.0
2025-01-06,25223.0,25253.0,25553.0
2025-01-07,25178.0,25208.0,25548.0
2025-01-08,25156.0,25186.0,25546.0
2025-01-09,25164.0,25194.0,25554.0
2025-01-10,25168.0,25198.0,25558.0
2025-01-11,25168.0,25198.0,25558.0
2025-01-12,25168.0,25198.0,25558.0
2025-01-13,25170.0,25200.0,25560.0
2025-01-14,25173.0,25203.0,25563.0
2025-01-15,25164.0,25194.0,25554.0
2025-01-16,25159.0,25189.0,25549.0
2025-01-17,25120.0,25150.0,25510.0
2025-01-18,25120.0,25150.0,25510.0
2025-01-19,25120.0,25150.0,25510.0
2025-01-20,25110.0,25140.0,25500.0
2025-01-21,25060.0,25090.0,25450.0
2025-01-22,24930.0,24960.0,25320.0
2025-01-23,24930.0,24960.0,25320.0
2025-01-24,24770.0,24800.0,25300.0
2025-01-25,24770.0,24800.0,25300.0
2025-01-26,24770.0,24800.0,25300.0
2025-01-27,24770.0,24800.0,25300.0
2025-01-28,24770.0,24800.0,25300.0
2025-01-29,24770.0,24800.0,25300.0
2025-01-30,24770.0,24800.0,25300.0
2025-01-31,24770.0,24800.0,25300.0
2025-02-01,24770.0,24800.0,25300.0
2025-02-02,24770.0,24800.0,25300.0
2025-02-03,25110.0,25140.0,25500.0
2025-02-04,24970.0,25000.0,25360.0
2025-02-05,24950.0,24980.0,25340.0
2025-02-06,25060.0,25090.0,25450.0
2025-02-07,25080.0,25110.0,25470.0
2025-02-08,25080.0,25110.0,25470.0
2025-02-09,25080.0,25110.0,25470.0
2025-02-10,25170.0,25200.0,25560.0
2025-02-11,25310.0,25340.0,25700.0
2025-02-12,25350.0,25380.0,25740.0
2025-02-13,25270.0,25300.0,25660.0
2025-02-14,25190.0,25220.0,25580.0
2025-02-15,25190.0,25220.0,25580.0
2025-02-16,25190.0,25220.0,25580.0
2025-02-17,25250.0,25280.0,25640.0
2025-02-18,25310.0,25340.0,25700.0
2025-02-19,25310.0,25340.0,25700.0
2025-02-20,25320.0,25350.0,25710.0
2025-02-21,25290.0,25320.0,25680.0
2025-02-22,25290.0,25320.0,25680.0
2025-02-23,25290.0,25320.0,25680.0
2025-02-24,25280.0,25310.0,25670.0
2025-02-25,25300.0,25330.0,25690.0
2025-02-26,25330.0,25360.0,25720.0
2025-02-27,25350.0,25380.0,25740.0
2025-02-28,25340.0,25370.0,25730.0
2025-03-01,25340.0,25370.0,25730.0
2025-03-02,25340.0,25370.0,25730.0
2025-03-03,25390.0,25420.0,25780.0
2025-03-04,25360.0,25390.0,25750.0
2025-03-05,25290.0,25320.0,25680.0
2025-03-06,25270.0,25300.0,25660.0
2025-03-07,25300.0,25330.0,25690.0
2025-03-08,25300.0,25330.0,25690.0
2025-03-09,25300.0,25330.0,25690.0
2025-03-10,25310.0,25340.0,25700.0
2025-03-11,25260.0,25290.0,25650.0
2025-03-12,25250.0,25280.0,25640.0
2025-03-13,25290.0,25320.0,25680.0
2025-03-14,25320.0,25350.0,25710.0
2025-03-15,25320.0,25350.0,25710.0
2025-03-16,25320.0,25350.0,25710.0
2025-03-17,25330.0,25360.0,25720.0
2025-03-18,25320.0,25350.0,25710.0
2025-03-19,25340.0,25370.0,25730.0
2025-03-20,25350.0,25380.0,25740.0
2025-03-21,25370.0,25400.0,25760.0
2025-03-22,25370.0,25400.0,25760.0
2025-03-23,25370.0,25400.0,25760.0
2025-03-24,25420.0,25450.0,25810.0
2025-03-25,25420.0,25450.0,25810.0
2025-03-26,25360.0,25390.0,25750.0
2025-03-27,25360.0,25390.0,25750.0
2025-03-28,25370.0,25400.0,25760.0
2025-03-29,25370.0,25400.0,25760.0
2025-03-30,25370.0,25400.0,25760.0
2025-03-31,25350.0,25380.0,25740.0
2025-04-01,25430.0,25460.0,25820.0
2025-04-02,25430.0,25460.0,25820.0
2025-04-03,25590.0,25620.0,25980.0
2025-04-04,25570.0,25600.0,25960.0
2025-04-05,25570.0,25600.0,25960.0
2025-04-06,25570.0,25600.0,25960.0
2025-04-07,25570.0,25600.0,25960.0
2025-04-08,25750.0,25780.0,26140.0
2025-04-09,25792.0,25822.0,26182.0
2025-04-10,25580.0,25610.0,25970.0
2025-04-11,25530.0,25560.0,25920.0
